ID, Name, Longitude, Latitude, ReviewCount, YelpStars, AreaID
48870,Angelos Barber Shop,-111.789620525964,33.3391081926441,9,4.5,4
48871,Twisted Cultures Yogurt,-112.258429527283,33.5526881111124,14,3.5,4
48872,The Walking Company,-111.71108,33.318392,3,3.5,4
48873,Petland Pittsburgh Village of East Side,-79.9171451,40.4580559,4,4,7
48874,Yogurtini,-112.364198,33.484449,30,5,4
48875,TOGOS Sandwiches,-111.822452545166,33.3644955642418,24,3.5,4
48876,5000 Ans,-73.5830729,45.490548,4,2.5,9
48877,Grand Grooming,-112.351982116699,33.6555366516113,3,2.5,4
48878,Christinas Italian Restaurant,-111.689066290855,33.3077968081719,8,2,4
48879,Erickbertos Mexican Resturant,-111.582072973251,33.4154395925628,14,4,4
48880,Einstein Bros Bagels,-80.825792,35.19508,4,2.5,3
48881,Second Cup,-73.640810251236,45.4560706120039,3,3.5,9
48882,Jwwfitness Workout Concepts,-111.940944,33.476988,3,3.5,4
48883,All American Pub,-80.8549332618713,35.2162914695411,69,3.5,3
48884,Southwest Medical Marijuana Evaluation Center,-112.037693,33.601662,10,5,4
48885,Tykes N Tots Indoor Play,-115.298466682434,36.0707941210986,34,4.5,6
48886,Battery Giant,-111.7909699,33.2812353,6,3.5,4
48887,Exclusive Nails,-112.083426,33.482491,19,4.5,4
48888,Philinos,-73.5927837,45.5181865,5,4.5,9
48889,Royal Blue Pool Service,-115.143021,36.006136,10,3.5,6
48890,USA Gasoline,-115.047626495361,36.0213923779611,4,4.5,6
48891,Hi-Health,-112.202473,33.710671,4,5,4
48892,Mrs. Amigos,-73.490293,45.4576096,4,4.5,9
48893,Pizza U,-73.5801855,45.4974802,3,3.5,9
48894,Turn Style Consignment,-111.9112362,33.3624421,16,3.5,4
48895,St Rose Pediatrics,-115.1020367,35.9946357,10,2.5,6
48896,The Last Word Saloon,-3.2063571124731,55.957968892086,18,4.5,1
48897,Viet House,-89.3447941,43.1028868,16,3.5,8
48898,Catholic Charities Thrift Store,-115.0998261,36.1001338,10,3,6
48899,Ahwatukee Skin and Laser,-111.988308,33.322002,9,3.5,4
48900,Vincenzos Pizza & Pasta,-80.047056,40.3962069,7,2.5,7
48901,Creative Formalwear,-115.1892,36.1472,4,4.5,6
48902,Oasis Raspados,-112.011650204658,33.6276362548231,6,4,4
48903,Dream Cream Ice Cream,-80.0023512,40.4417967,45,4.5,7
48904,Chipotle Mexican Grill,-111.74286306603,33.307805088942,17,3.5,4
48905,Young AZ Pediatrics,-112.39332,33.626488,4,5,4
48906,Chazal Scottsdale,-111.916925311089,33.4595290333834,4,2.5,4
48907,CenturyLink Store,-111.9834389,33.6011167,19,1.5,4
48908,Club Medspa,-111.86225,33.6410252,5,2.5,4
48909,Le Fumoir Rubs,-73.5724106,45.5143318,22,4.5,9
48910,Sunnys Diner,-111.908707022667,33.42173497824,98,4,4
48911,San Tan Self Storage,-111.889128,33.303767,4,5,4
48912,Curry On Murray,-79.922757,40.433106,60,3.5,7
48913,Alliance Financial Resources,-112.106931,33.698901,4,4,4
48914,The Neck and Back Clinics,-115.1439632,36.1595762,3,5,6
48915,Kelley Norton,-111.8985922,33.5669912,3,5,4
48916,Patisserie Valerie,-3.18753719329834,55.9505875016284,20,3,1
48917,Brasseur de Montréal,-73.564016142903,45.489948107069,19,3.5,9
48918,European Nails,-111.789461374283,33.4523009572315,3,3.5,4
48919,Ginza,-79.948901,40.461298,56,4,7
48920,Flynns Inn Irish Pub,8.391051,49.0046994,12,4.5,2
48921,Haute Fringe Salon & Spa,-115.2883978,36.1162245,8,5,6
48922,Devils Den Sports Grill,-111.932094,33.4220038,5,2.5,4
48923,Caliber Collision,-111.822928,33.365435,9,5,4
48924,Caliber Collision,-115.113911,36.24765,11,3.5,6
48925,Caliber Collision,-115.0196425,36.0478255,15,4,6
48926,Skin Gravy,-111.773735,33.290027,11,3.5,4
48927,Angelas Kitchen,-112.4057508,33.6622976,27,3.5,4
48928,Subway,-115.15650177002,36.0125312805176,5,3.5,6
48929,SkinFIT,-111.980082,33.326652,7,5,4
48930,Charr An American Burger Bar,-112.063404,33.60731,119,3,4
48931,China One,-115.11762008071,36.0994431805464,24,3,6
48932,Freddys Frozen Custard & Steakburgers,-115.119323730469,36.0110778808594,212,4,6
48933,Las Vegas Color Printing,-115.175595,36.216418,3,5,6
48934,Feast Food Tours & Culinary Events,-80.7325287,35.3301529,15,5,3
48935,The Joint ...the chiropractic place,-112.2731278,33.4646366,11,4,4
48936,Sainsburys,-3.2090116,55.9359933,3,2,1
48937,CamelBackpackers Hostel,-112.089181,33.4658357,11,4.5,4
48938,San Tan Wells Water Company,-111.5827246,33.2199321,4,4.5,4
48939,Circle K,-115.118793,36.028964,4,4,6
48940,Noahs Ark Pet Salon,-115.1806640625,36.0396606423822,3,2.5,6
48941,Randazzos Home Systems,-111.9404813,33.6251792,3,5,4
48942,Subway,-111.922043169833,33.6369538469898,3,4,4
48943,Devils Diner,-111.924045084656,33.4243526355079,27,4,4
48944,Wigwam Golf,-112.3578056,33.4985585,13,3.5,4
48945,Chez Nanou,-89.370951,43.078219,25,4,8
48946,The Works,-80.5215754,43.4631816,25,3.5,10
48947,Six Resto Lounge,-73.5652256011963,45.507365728944,7,2.5,9
48948,Sandwich Carvery 108,-115.155502319336,36.1478424072266,7,3.5,6
48949,Us Air Heating and Cooling,-111.9772882,33.4051166,6,3,4
48950,South Hills Electric Heating Cooling,-80.043744,40.382363,3,4,7
48951,Rachel Rachel,-73.5773468017578,45.5227127075195,3,3,9
48952,Taverne Saint-Sacrement,-73.5814895629883,45.5256423950195,8,3.5,9
48953,Tha Spot BBQ,-112.153974,33.611161,5,4,4
48954,The WoW Factor!,-115.2778317,36.1148054,5,5,6
48955,Parc Des Amériques,-73.5817328,45.5180229,6,4.5,9
48956,Brews & Blues Festival,-115.20942,36.17046,4,3.5,6
48957,KARS Kens Auto Repair Service,-112.245824374344,33.6338577454519,18,5,4
48958,Forequarter,-89.379704,43.0823589,140,4.5,8
48959,Alliance Urgent Care,-112.3934068,33.4572126,6,3,4
48960,Circle K,-111.5634575,33.2855105,5,4,4
48961,Thunderbird Medspa,-112.064095,33.6081013,3,5,4
48962,Climate Control Experts,-115.1930194,36.0840907,13,3.5,6
48963,Chipotle Mexican Grill,-112.220072,33.479796,5,4,4
48964,Master Spa Shampoo & Foot Massage,-115.19768414418,36.1259466318568,75,4,6
48965,Chase Bank,-114.9932015,36.0117901,4,4.5,6
48966,Aloha Nails & Spa,-112.2239376,33.6370611,10,3.5,4
48967,Ihop,-80.8840464,35.1795027,7,1.5,3
48968,City Air Duct Cleaning Charlotte,-80.8610901,35.2288917,3,3.5,3
48969,Doans,-80.875159,35.154495,110,4,3
48970,Carolinas Veterinary Medical Hospital,-80.8637608761632,35.0940855611932,4,4,3
48971,Endocrinology Associates,-111.858614,33.307035,11,3,4
48972,Copper Kettle Curry House,-111.9722278,33.4659236,7,2.5,4
48973,Hello Bistro,-79.9581044,40.4407643,88,4,7
48974,John Rubalcaba Multimedia,-111.9264346,33.5005446,3,5,4
48975,Posare Salon & Boutique,-115.1722333,36.0673934,9,3.5,6
48976,Leah Lamphier Skin Care,-111.929344,33.4961,3,5,4
48977,Gattis New York Subs,-112.204254,33.582685,29,4.5,4
48978,Anthonys Watch & Jewelry Repair,-115.1044509,36.0422976,35,4.5,6
48979,Crawfords Auto Repair,-111.858266894287,33.3630376520552,21,5,4
48980,Chic La Vie,-115.289864,36.142964,3,5,6
48981,Sin City Tinting & Alarms,-115.242351,36.126133,4,4,6
48982,Xtreme Cleaning AZ,-112.0740373,33.4483771,8,1,4
48983,One Day Fitness Repair,-114.962112,36.0403779,3,5,6
48984,Firehouse Subs,-111.806755065918,33.3848304748535,17,4,4
48985,Love Yogurt,-79.975218,40.428181,16,4.5,7
48986,Café Aléatoire,-73.5694742202759,45.4866396697859,7,4.5,9
48987,Comb-A-Cabana Kids & Family Haircuts,-111.926829,33.583144,10,4,4
48988,Boca Iberica,-73.5819455,45.5176758,5,4.5,9
48989,Krispy Kreme,-80.8514356613159,35.0117472122592,9,5,3
48990,Sugarhouse Sandwiches,-3.1786568,55.9515398,3,4.5,1
48991,Bingbings Shaved Ice,-115.175557,36.098909,3,5,6
48992,Big O Tires Store,-112.0636146,33.3782029,13,3,4
48993,V de V Maison,-73.592328,45.5228199,8,4.5,9
48994,Sakura Sushi & Steakhouse,-111.932276055573,33.6568431658229,62,2.5,4
48995,The Reef,-111.846555,33.334536,38,3.5,4
48996,JP Solutions LLC,-80.748749,35.311722,4,3,3
48997,CVS Pharmacy,-111.9963708,33.6118532,5,4,4
48998,Moss Berg Injury Lawyers,-115.2056904,36.1638206,7,5,6
48999,CMY Cakes,-115.2896852,36.0612353,3,5,6
49000,MIA Tapas Indonésiens,-73.6174469,45.5385399,5,4,9
49001,Falbo Bros Pizza,-89.3258428573608,43.0472713106854,3,3.5,8
49002,Vons Grocery Delivery Service,-115.305871,36.193694,5,4.5,6
49003,A+ Foot Spa,-115.2079863,36.0944424,9,3,6
49004,Spook Hill Mountain Preserve,-111.640748977661,33.4396917811941,4,5,4
49005,Pako Taco Mex Grill,-115.211059570312,36.1587600708008,6,4,6
49006,American Roadside,-80.8416787,35.1521302,51,3,3
49007,Nails 20/20,-111.682148,33.408732,3,2,4
49008,Saucissier de lOuest,-73.8059401,45.484128,3,5,9
49009,Imagine Exhibitions Gallery,-115.169611,36.12184,26,3,6
49010,Ayalas AZ Kitchen Mexican Cafe,-112.240716,33.581252,36,4,4
49011,UMC Trauma,-115.167954,36.159761,3,4,6
49012,Fromagerie Beaubien,-73.6022194,45.5370851,3,4.5,9
49013,Tide Dry Cleaners,-111.9985862,33.3056883,7,3,4
49014,Riverset Credit Union,-79.988274,40.42918,6,2,7
49015,Scottsdale Desert Inspections Inc,-111.8427328,33.7420511,4,5,4
49016,Viva Raw,-80.8379816,35.2277626,13,5,3
49017,Phoenix All-stars Sports Bar & Grill,-112.014045715332,33.4348335266113,6,2,4
49018,Dunwellz,-80.662766,35.172179,52,4,3
49019,Exclusive Flowers & Gifts,-112.2685334,33.5814052,4,1,4
49020,Handyman Services Complete Home Repair,-111.9880199,33.3211123,3,4.5,4
49021,Bouari Clinic,-115.123318433762,35.9969007938127,4,3,6
49022,QuikTrip,-111.7562569,33.2826764,11,5,4
49023,Farmer Boys,-115.119654536247,36.2026289294952,23,3.5,6
49024,Happy Feet Reflexology,-111.7901667,33.3789099,3,3.5,4
49025,Pattys Closet,-115.141868591309,36.2999084708383,5,5,6
49026,American Airlines,-115.148906707764,36.0858698363401,26,2,6
49027,Lora Boudreaux,-115.2499432,36.2403028,4,4,6
49028,Barrio Cafe,-112.0248073,33.4096527,10,3,4
49029,Waffle Dawg,-111.974609375,33.6786155700684,5,4,4
49030,Bella Dolce Maltese,-112.0118669,33.5725815,3,5,4
49031,Speedee Oil Change,-80.85875,35.087907,5,4.5,3
49032,Edgewood Beer & Tobacco,-79.8873536,40.428021,3,5,7
49033,Rodney Gentry,-111.925757,33.578716,11,5,4
49034,JJs Red Hots,-80.8422946929932,35.1997979674133,133,4,3
49035,Bombshell Salon,-112.234809875488,33.6536178588867,3,5,4
49036,McDonalds,-111.755630493164,33.2972145080566,9,3,4
49037,Asian Cafe,-80.033156,40.3689607,10,3.5,7
49038,Thrift-D-Lux Cleaners,-115.0724183,36.0720811,3,5,6
49039,Blanco,-112.0026246,33.4360388,35,3.5,4
49040,Arizona Sinus Center,-112.061801,33.464925,6,4,4
49041,808 Island Craves,-114.955101013184,36.0629767809983,14,4,6
49042,Sundin & Fish PLC,-111.7916501,33.2710108,6,3.5,4
49043,Heavens Cookie & Creations,-115.314551,36.1284289,5,4,6
49044,Tiffany Lynne Hair studio,-111.727180480957,33.3979121964685,9,5,4
49045,Harbor Freight Tools,-112.342441,33.449235,4,4.5,4
49046,Access Health Dental,-115.2413355,36.2033406,3,3,6
49047,Crêpe Bar,-111.929925579031,33.3497113609575,329,4.5,4
49048,Creative Pile LLC,-111.9302827,33.7987862,3,5,4
49049,Lombardi Restaurant,-73.5758657,45.5209441,30,4,9
49050,Flawless Makeup Art,-80.817357,35.211512,4,4,3
49051,Bean Vegan Cuisine,-80.792443,35.2044659,83,4,3
49052,German Bread Bakery,-115.1190908,36.0211192,39,4,6
49053,The Habit Burger Grill,-112.081645131111,33.4659912735871,75,3.5,4
49054,Andies Barber Shop,-73.5715717077255,45.5004854630657,5,5,9
49055,Bell Canada Enterprises,-73.5403776168823,45.4726813805198,5,1,9
49056,Hiro Karate,-115.284794,36.18643,4,5,6
49057,Avondale Public Library,-112.303081,33.445247,4,4,4
49058,Daniels Desert Mountain Landscaping,-111.712548,33.240416,3,2.5,4
49059,Happy Feet Spa,-115.1987794,36.0993026,86,4,6
49060,Widow Industries,-112.048187255859,33.5891342163086,3,3.5,4
49061,Busy Bee House Cleaning,-111.822626,33.389073,9,4.5,4
49062,Desert Bloom Park,-115.137496948242,36.036506652832,9,4,6
49063,Rossis Vintage Arcade and Pizzeria,-89.326405,43.0714929,24,4.5,8
49064,Tropical Smoothie Cafe,-115.1727284,36.1089133,17,3.5,6
49065,Lannies Nail Shop,-112.1702249,33.5676228,4,4,4
49066,Mardi Gras Express,-111.78927,33.355742,4,4.5,4
49067,KISS Back East Pizza and Beef Joint,-111.927635,33.495978,14,4,4
49068,Muvbox Porchetta,-73.5526943206787,45.4988273060484,6,3,9
49069,US Bank,-112.032883,33.50959,4,2.5,4
49070,US Bank,-111.905421,33.574998,3,4,4
49071,PPG Fountain,-80.0031043,40.4394152,3,4,7
49072,24/7 Xpress,-115.047025680542,36.0419682765063,7,3.5,6
49073,YummyTori,-3.2059342,55.9463996,27,4,1
49074,Dance Life Studio & Fitness,-89.499481,43.051319,8,4.5,8
49075,Twilight Lounge,-80.8439844846725,35.3495452064167,18,3.5,3
49076,Dulce Donuts,-115.2066612,36.1798736,15,3.5,6
49077,Urgent Care Extra,-111.7884277,33.3937147,4,3,4
49078,Urgent Care Extra,-112.0116232,33.6403197,12,3,4
49079,Urgent Care Extra,-111.9418897,33.6249626,11,4,4
49080,Super Burrito,-115.1122893,36.0056331,9,3,6
49081,Furniture World,-115.047980546951,36.0424627607347,12,1.5,6
49082,Victorian Villa Inn,-80.995562,35.208834,3,4.5,3
49083,Les 3 Brasseurs,-73.560482848862,45.596796514808,6,2.5,9
49084,Tedibertos,-112.0722749,33.4587814,26,4,4
49085,Camp Bow Wow,-79.9087938,40.4689415,15,5,7
49086,Searsucker,-111.9320913,33.5026882,155,3.5,4
49087,Wink Studio ATHERTON,-80.8566284179688,35.2091606215756,18,4.5,3
49088,Emilia Romagna,-79.9849056,40.450978,8,3.5,7
49089,Solemer,-73.6661196,45.5355488,3,3.5,9
49090,Primanti Bros,-80.0502161,40.3556613,38,3.5,7
49091,Lvac Juice Bar,-115.2422955,36.192231,4,3.5,6
49092,Pearl Sushi Lounge & Bomber Bar,-111.859773,33.2747543,64,3.5,4
49093,Chase Bank,-115.3070623,36.1147521,4,4,6
49094,Chase Bank,-115.135312,36.114889,5,3,6
49095,Chase Bank,-115.2785752,36.0554523,5,4,6
49096,Chase Bank,-115.2264336,36.1013415,3,3,6
49097,Chase Bank,-111.895242333412,33.6274284124374,4,5,4
49098,Chez Boris,-73.596774,45.5202548,43,4,9
49099,LPosh Nails,-111.7224872,33.2651416,21,4.5,4
49100,Hair Love by Antony Kinsey,-115.2596104,36.1960261,9,4.5,6
49101,Black Mountain Rec & Aquatic Complex,-114.975475,36.014432,9,4,6
49102,Shooters Vault,-112.101899,33.712245,8,2,4
49103,Bogda,-80.5930217,43.4704885,5,4,10
49104,Kooza Cirque du Soleil,-112.2618153,33.534203,7,4,4
49105,My Popcorn Kitchen,-111.927115084656,33.6174907496345,32,4.5,4
49106,Twirl,-112.073972394505,33.5065090878526,83,4.5,4
49107,Meade Electric Co.,-112.0304554,33.481688,3,5,4
49108,Squash Blossom,-112.072167,33.455863,64,3.5,4
49109,Light Rail Family Restaurant,-80.8772888183594,35.1272392272949,9,4,3
49110,Before Sunset,-114.929458618164,36.1029663085938,4,3.5,6
49111,Sushi 999,-73.567672,45.5171963,19,3,9
49112,Which Wich,-80.8351922035217,35.2131096196858,26,4,3
49113,Charlotte Bayou Festival,-80.8221338,35.2157725,7,1,3
49114,Bearkneads Massage Therapy,-80.7831251621246,35.3845103744729,5,4,3
49115,Oh! Yogurt,-79.9494252238079,40.4618764520706,30,4,7
49116,Jimmy Johns,-111.8688923,33.3933437,12,2.5,4
49117,Asían Fresh,-115.1659357,36.1079121,4,3,6
49118,The Diamond Pizza,-80.0056533813477,40.4469909667969,3,4,7
49119,Wells Fargo Bank,-112.030761,33.510694,3,5,4
49120,Dake Japanese Fusion Restaurant,-80.502512,43.452872,25,4,10
49121,Ziggys Grille House,-81.0073958,35.0544692,3,3.5,3
49122,Vinizza,-73.6166841,45.5357922,8,4.5,9
49123,Seksun Sushi Goround,-111.862674,33.32013,75,3.5,4
49124,LuckyRice Night Market,-115.174105738755,36.1097888736095,8,4,6
49125,US Bank,-115.078258,36.100679,3,3.5,6
49126,US Bank,-115.0744876,36.0712152,5,4,6
49127,Taqueria El Buen Pastor,-115.115738,36.175599,4,4.5,6
49128,Desert Orthopedic Center,-115.279503464699,36.2770692396188,15,2,6
49129,Nulook Floor,-115.2049538,36.094199,43,4.5,6
49130,The Fountain Apartments,-112.069763183594,33.4673614501953,3,1,4
49131,The Lucky Rice Night Market,-115.1732124,36.109622,12,3,6
49132,Bar 46,-115.141555786133,36.1697692871094,8,4.5,6
49133,Eastside Salsa LLC,-89.3874602,43.0748495,3,5,8
49134,Battlefield Vegas,-115.168201,36.139452,111,5,6
49135,We Ko PA Grille,-111.68083190918,33.5854513018223,3,3.5,4
49136,Endurance House East,-89.306150892594,43.1213732835014,3,4.5,8
49137,Carolina Veterinary Specialists,-80.695618,35.089237,6,4,3
49138,CVS,-115.224496710163,36.0988089222939,4,3.5,6
49139,ITSUGAR,-115.170992016854,36.1222378710541,23,3.5,6
49140,Looking Glass Books,-3.19326639175415,55.9443335455921,19,4.5,1
49141,Cornichon,-73.5777007,45.529841,6,3.5,9
49142,Surf The Musical Songs Of The Beach Boys,-115.172501,36.1100668,12,4.5,6
49143,Southern Highlands Cyclery,-115.205787658691,35.9974250793457,12,4.5,6
49144,Shayne R Neuwirth CPA PLLC,-111.8987208,33.5555352,22,5,4
49145,Cortez Visual Communications,-111.83026,33.346019,5,5,4
49146,Advantage Rent-A-Car,-80.928673,35.233733,8,1,3
49147,ED Nails,-80.877671,35.17523,8,3.5,3
49148,Barrio Cafe,-111.998995542526,33.4365268901841,173,3,4
49149,Quaker Steak & Lube,-80.0042488,40.4480946,4,3.5,7
49150,Gold,8.4223463,49.0093069,35,4,2
49151,TNA Heating and Cooling,-115.2527003,36.2034648,5,5,6
49152,Provisions Pest Control,-115.1020861,35.9985283,17,5,6
49153,Blanco On The Fly,-112.011108398438,33.4394634831613,6,3,4
49154,Maid 4 It All,-112.0118669,33.4660406,3,1,4
49155,Arizona International Auto Show,-112.0702972,33.449682,5,4.5,4
49156,Legwarmers! an 80s Musical,-115.1707331,36.1111846,12,1.5,6
49157,Urgent Care Extra,-111.7547807,33.3642665,7,4,4
49158,Red Lobster,-80.71583,35.13532,23,2,3
49159,Knights Inn Fairground-Phoenix,-112.111456112832,33.4673402961356,6,2,4
49160,GNC,-115.24073,36.2177239,3,4.5,6
49161,Dairy Queen,-112.220191955566,33.5079727172852,4,2.5,4
49162,Rite Aid,-80.8864223957062,35.0854217461698,3,3,3
49163,Clothes Minded,-79.948711,40.461206,14,4,7
49164,Shane T. Worsnup Plumbing and Drain,-112.0846944,33.5775072,5,5,4
49165,Verizon Wireless,-111.6855329,33.3894846,11,1.5,4
49166,US Bank,-115.187969,36.085742,3,5,6
49167,The Best Arizona Homes Team,-111.925398,33.5885924,3,5,4
49168,Aces High Tobacco & Gifts,-115.2501499,36.1961286,8,4.5,6
49169,Yelps Spa Night at Mood Swings,-111.9401982,33.4248208,13,5,4
49170,Smile Reef Pediatric Dentist,-115.299243,36.116375,3,5,6
49171,Gigis Mind Body & Soul Day Spa,-112.057838439941,33.5175132751465,14,4,4
49172,Don Pedro Mexican Restaurant,-80.74247,35.29441,33,4,3
49173,Liquor World Tropicana,-115.16522,36.099004,14,3,6
49174,Davey Jones Fireworks,-80.9450759,35.0073697,3,4,3
49175,Fixe,-73.5990044,45.534362,8,4.5,9
49176,Courtyard Charlotte Billy Graham Parkway,-80.888827,35.179684,10,3.5,3
49177,Dominos Pizza,-80.7209367,35.3070841,4,3.5,3
49178,Carls Jr.,-111.982152,33.7706639,9,2.5,4
49179,Massage Envy Spa,-115.2567882,36.2639335,4,5,6
49180,Grimaldis Pizzeria,-115.169034004211,36.1248767263934,373,4,6
49181,Massage Envy Spa - Lake Meade Crossing,-114.994837,36.036763,7,3,6
49182,Nail Logic Institute of Nail Technology,-111.8585323,33.3778288,11,3,4
49183,Carrows Family Restaurant,-112.272784,33.6374179,11,2.5,4
49184,Cranmore Carpet Cleaning LLC,-112.437316,33.6187622,25,5,4
49185,Brasserie Central,-73.6035933,45.4786701,18,4,9
49186,Adult Superstore,-115.183792114258,36.1264381408691,3,4,6
49187,Bartlett Lake Marina,-111.636870503426,33.8339645134477,3,3.5,4
49188,A Good Neighbor Air Conditioning And Heating,-112.169317,33.3628227,5,3.5,4
49189,Angelinas Pizzeria,-80.0413122,40.3894573,3,4,7
49190,Crystal Coves Aquariums,-112.0740373,33.4483771,3,2.5,4
49191,Allanza at the Lakes,-115.2803348,36.1378053,10,2.5,6
49192,Kalologie 360 Spa,-111.9253313,33.5250892,27,4,4
49193,Carls Jr,-115.1599398,36.2177937,3,1,6
49194,Taco Bell,-80.0187216590418,40.4498153458386,6,3,7
49195,The Parking Spot 2,-111.994535,33.4516543,15,4.5,4
49196,Steves Krazy Sub,-111.790733337402,33.2787170410156,11,2.5,4
49197,Naturopathic Essentials PLLC,-111.8756995,33.5711566,8,5,4
49198,Vaqueros Carne Asada,-112.030538,33.488164,7,2.5,4
49199,Twin Peaks,-80.7260815,35.3736376,44,3.5,3
49200,Twin Peaks,-115.172421613953,36.1088224781013,151,3,6
49201,IDetail Mobile Car Wash,-115.2956118,36.2684007,5,4,6
49202,Restaurant Lanterne,-73.557765,45.5190613,3,4,9
49203,Tires 2 Go,-111.870868,33.410195,16,5,4
49204,The Players Club LV,-115.047865,36.025888,12,4,6
49205,Hissyfits,-111.926476,33.497941,8,4,4
49206,Dinette Triple Crown,-73.6126363277435,45.5312258387157,78,4.5,9
49207,Simply Posh Consignment Boutique,-112.0568331,33.5380235,14,5,4
49208,5th Element,-80.845732,35.231762,3,2,3
49209,Affordable Garage Door,-112.1012912,33.6782379,16,5,4
49210,Momentum Carpet Care LLC,-112.097622,33.524382,6,5,4
49211,CVS,-112.06490278244,33.4946135605549,3,4.5,4
49212,Fifth Avenue Aesthetics,-111.931976,33.495813,4,5,4
49213,Centra,-115.174658018592,36.0967508325097,7,3,6
49214,Marios Handyman Specialist,-115.218791,36.308247,3,5,6
